"PRODUCT_ID","DATE","QNT_IN_STOCK","STORE_ID"
"3335693","17/01/19","  55","DC02"
"3259679","31/08/19","  52","DC02"
"3259679","08/08/19","  32","DC02"
"3057069","02/09/19"," 171","DC02"
"3282944","26/09/19","  54","DC02"
"3047290","26/09/19"," 697","DC02"
"3046358","06/10/19"," 160","DC02"
"3259679","02/07/19","  14","DC02"
"3046357","12/07/19"," 111","DC02"
"3057069","22/07/19","  94","DC02"
"3259679","27/12/19","  45","DC02"
"3282943","13/07/19","  71","DC02"
"3335692","19/08/19","  25","DC02"
"3047286","27/08/19","  86","DC02"
"3046357","31/07/19"," 108","DC02"
"3047287","20/08/19","  76","DC02"
"3047286","05/09/19","  84","DC02"
"3335692","05/10/19","   6","DC02"
"3163241","22/12/19"," 111","DC02"
"3046358","22/12/19","  15","DC02"
"3057069","11/08/19"," 130","DC02"
"3175123","01/10/19"," 154","DC02"
"3282943","20/08/19","  95","DC02"
"3047286","06/09/19","  78","DC02"
"3047286","08/09/19","  69","DC02"
"3057069","16/09/19"," 267","DC02"
"3282943","04/12/19","  32","DC02"
"3282944","05/12/19","  12","DC02"
"3057069","05/12/19"," 175","DC02"
"3047290","08/07/19"," 529","DC02"
"3282944","27/07/19","  74","DC02"
"3282943","30/08/19","  68","DC02"
"3046358","08/09/19"," 210","DC02"
"3047303","05/12/19"," 297","DC02"
"3282943","23/08/19","  77","DC02"
"3047286","16/09/19","  83","DC02"
"3047290","25/12/19","1063","DC02"
"3047290","10/07/19"," 472","DC02"
"3047286","13/10/19"," 114","DC02"
"3057069","19/10/19"," 144","DC02"
"3046358","20/10/19"," 196","DC02"
"3057069","26/12/19"," 217","DC02"
"3258767","24/11/19","  84","DC02"
"3047290","01/08/19"," 481","DC02"
"3259679","03/07/19","  53","DC02"
"3282943","08/12/19","  14","DC02"
"3175123","07/11/19"," 190","DC02"
"3259679","09/10/19","  61","DC02"
"3282944","30/12/19"," 157","DC02"
"3258767","18/07/19"," 174","DC02"
"3259679","10/10/19","  28","DC02"
"3047290","09/11/19"," 280","DC02"
"3047303","04/12/19"," 351","DC02"
"3163241","05/12/19","  45","DC02"
"3335692","10/10/19","   6","DC02"
"3175123","15/11/19"," 134","DC02"
"3047303","17/08/19"," 138","DC02"
"3258767","04/09/19"," 163","DC02"
"3282944","12/09/19","  11","DC02"
"3175123","14/10/19"," 254","DC02"
"3047303","29/10/19"," 262","DC02"
"3282943","12/11/19","  57","DC02"
"3259678","30/09/19","  83","DC02"
"3175123","07/10/19"," 103","DC02"
"3259678","27/11/19","  98","DC02"
"3047290","12/08/19"," 665","DC02"
"3259679","14/11/19","  87","DC02"
"3175123","30/08/19","  97","DC02"
"3335692","21/10/19","  11","DC02"
"3282944","07/09/19","  17","DC02"
"3046358","01/11/19"," 257","DC02"
"3258767","01/11/19"," 131","DC02"
"3047286","15/11/19","  36","DC02"
"3047287","23/08/19","  68","DC02"
"3335693","06/08/19","  50","DC02"
"3282944","16/08/19","  27","DC02"
"3282944","02/09/19","  51","DC02"
"3175123","26/09/19","  94","DC02"
"3047290","17/09/19"," 882","DC02"
"3258767","08/08/19"," 151","DC02"
"3335692","22/10/19","   7","DC02"
"3335693","22/10/19","  23","DC02"
"3047290","19/08/19"," 669","DC02"
"3259678","28/08/19","  51","DC02"
"3046358","09/10/19"," 212","DC02"
"3047286","21/10/19","  66","DC02"
"3047303","31/08/19"," 123","DC02"
"3047290","24/09/19"," 767","DC02"
"3046357","24/09/19","  97","DC02"
"3046358","24/09/19"," 273","DC02"
"3047290","10/10/19"," 466","DC02"
"3335692","18/10/19","   5","DC02"
"3282944","19/10/19","   9","DC02"
"3057069","03/10/19"," 200","DC02"
"3047287","04/11/19","  17","DC02"
"3282943","11/11/19","  71","DC02"
"3335692","12/10/19","   7","DC02"
"3047290","14/10/19"," 722","DC02"
"3047303","24/12/19"," 244","DC02"
"3046358","11/07/19"," 283","DC02"
"3047286","24/10/19","  60","DC02"
"3259679","30/10/19","  46","DC02"
"3259679","19/11/19","  19","DC02"
"3282944","21/12/19","  41","DC02"
"3259679","30/07/19","  84","DC02"
"3047286","14/07/19","  61","DC02"
"3282944","15/07/19","  80","DC02"
"3282943","26/07/19","  77","DC02"
"3047303","16/11/19"," 156","DC02"
"3175123","29/11/19","   1","DC02"
"3258767","06/12/19"," 143","DC02"
"3047287","06/12/19"," 104","DC02"
"3282944","23/11/19","  50","DC02"
"3282943","24/12/19"," 103","DC02"
"3282943","25/07/19","  83","DC02"
"3047287","13/10/19","  82","DC02"
"3259679","17/11/19","  35","DC02"
"3047303","29/11/19"," 240","DC02"
"3047303","06/08/19"," 224","DC02"
"3046357","18/09/19"," 144","DC02"
"3335693","02/09/19","  55","DC02"
"3282943","26/09/19","  93","DC02"
"3258767","13/10/19"," 123","DC02"
"3282943","20/10/19"," 136","DC02"
"3335692","20/10/19","  10","DC02"
"3259678","25/11/19","  90","DC02"
"3047290","17/08/19"," 536","DC02"
"3057069","16/10/19"," 191","DC02"
"3046357","26/08/19","  29","DC02"
"3046358","26/08/19"," 233","DC02"
"3057069","26/08/19"," 158","DC02"
"3259678","10/08/19","  85","DC02"
"3175123","29/10/19"," 229","DC02"
"3047286","19/08/19"," 101","DC02"
"3259679","09/08/19","  76","DC02"
"3047287","05/09/19","  45","DC02"
"3282943","08/10/19"," 148","DC02"
"3335692","11/08/19","  17","DC02"
"3047290","13/11/19"," 710","DC02"
"3259679","23/10/19","  82","DC02"
"3057069","27/11/19"," 172","DC02"
"3175123","13/08/19","  86","DC02"
"3047287","31/08/19","  62","DC02"
"3259678","01/09/19","  36","DC02"
"3258767","07/09/19"," 129","DC02"
"3282944","23/08/19","  26","DC02"
"3282944","31/08/19","  60","DC02"
"3046358","18/09/19"," 235","DC02"
"3282944","04/10/19"," 101","DC02"
"3047290","28/07/19"," 420","DC02"
"3057069","29/07/19"," 202","DC02"
"3175123","06/08/19"," 111","DC02"
"3282943","20/09/19"," 145","DC02"
"3175123","29/07/19"," 155","DC02"
"3175123","30/07/19"," 149","DC02"
"3046358","01/08/19"," 239","DC02"
"3175123","06/10/19"," 113","DC02"
"3258767","20/12/19"," 103","DC02"
"3057069","01/08/19"," 167","DC02"
"3047290","13/09/19"," 647","DC02"
"3282944","28/12/19","  24","DC02"
"3259679","15/09/19","  88","DC02"
"3046357","24/07/19","  41","DC02"
"3047286","15/09/19","  84","DC02"
"3047286","06/07/19","  86","DC02"
"3175123","15/07/19"," 304","DC02"
"3047303","13/08/19"," 189","DC02"
"3046358","22/08/19"," 274","DC02"
"3047286","25/08/19","  80","DC02"
"3282944","12/07/19","  83","DC02"
"3258767","22/07/19"," 145","DC02"
"3282944","22/07/19","  54","DC02"
"3258767","12/09/19"," 163","DC02"
"3047303","05/10/19"," 129","DC02"
"3047290","12/07/19"," 400","DC02"
"3047287","20/12/19","  45","DC02"
"3047287","28/08/19","  84","DC02"
"3259679","07/10/19","  84","DC02"
"3282943","05/07/19","  81","DC02"
"3057069","15/09/19"," 132","DC02"
"3047286","12/08/19"," 128","DC02"
"3335693","16/09/19","  23","DC02"
"3047286","15/07/19","  69","DC02"
"3335693","25/07/19","  36","DC02"
"3259678","13/08/19","  99","DC02"
"3259678","15/07/19"," 148","DC02"
"3047287","07/09/19","  37","DC02"
"3057069","22/08/19"," 122","DC02"
"3335692","23/08/19","  21","DC02"
"3335692","16/08/19","  13","DC02"
"3047290","03/10/19"," 597","DC02"
"3047303","31/12/19"," 208","DC02"
"3259679","10/09/19","  68","DC02"
"3335692","10/09/19","  10","DC02"
"3259678","02/09/19","  46","DC02"
"3335692","10/07/19","  49","DC02"
"3282944","29/07/19"," 100","DC02"
"3047286","29/07/19","  31","DC02"
"3046358","10/07/19"," 300","DC02"
"3046358","06/08/19"," 231","DC02"
"3047286","03/11/19","  57","DC02"
"3259678","15/08/19","  59","DC02"
"3175123","24/08/19","  72","DC02"
"3335693","12/09/19","  14","DC02"
"3047303","12/10/19"," 161","DC02"
"3047286","27/09/19","  84","DC02"
"3046358","16/10/19"," 222","DC02"
"3047303","25/11/19"," 279","DC02"
"3047290","27/08/19"," 519","DC02"
"3282943","09/08/19","  84","DC02"
"3046357","09/08/19","  57","DC02"
"3282943","30/09/19","  60","DC02"
"3047303","06/11/19"," 107","DC02"
"3335692","08/09/19","  32","DC02"
"3258767","14/11/19"," 137","DC02"
"3047287","27/11/19","  95","DC02"
"3047286","16/08/19"," 115","DC02"
"3259678","28/11/19","  37","DC02"
"3047303","26/09/19"," 216","DC02"
"3335693","16/08/19","   9","DC02"
"3259678","06/12/19"," 142","DC02"
"3046357","19/07/19","  79","DC02"
"3047303","10/09/19"," 245","DC02"
"3282943","06/12/19","  23","DC02"
"3057069","25/08/19","  98","DC02"
"3335692","25/08/19","  16","DC02"
"3047287","17/09/19"," 117","DC02"
"3282943","10/07/19","  91","DC02"
"3259678","08/08/19","  54","DC02"
"3047286","07/12/19","  29","DC02"
"3047287","30/07/19","  74","DC02"
"3259678","28/09/19"," 119","DC02"
"3047286","11/07/19","  74","DC02"
"3335692","12/07/19","  41","DC02"
"3047287","12/07/19"," 120","DC02"
"3335692","22/07/19","  36","DC02"
"3046358","18/08/19"," 232","DC02"
"3282944","03/12/19","  28","DC02"
"3047303","13/09/19"," 223","DC02"
"3335692","29/09/19","  15","DC02"
"3057069","03/12/19"," 191","DC02"
"3282944","31/07/19","  91","DC02"
"3175123","11/08/19","  96","DC02"
"3259678","11/08/19","  74","DC02"
"3282943","14/09/19"," 154","DC02"
"3259679","16/07/19","  61","DC02"
"3057069","29/08/19"," 121","DC02"
"3282943","29/08/19","  79","DC02"
"3047286","14/09/19","  86","DC02"
"3046357","03/08/19","  98","DC02"
"3047286","03/08/19","   6","DC02"
"3047290","21/08/19"," 623","DC02"
"3046357","29/08/19","   6","DC02"
"3259678","16/09/19","  74","DC02"
"3047286","30/12/19"," 112","DC02"
"3335693","21/08/19","  33","DC02"
"3175123","07/07/19"," 185","DC02"
"3335693","10/10/19","  28","DC02"
"3335693","28/07/19","  18","DC02"
"3259678","16/11/19","  48","DC02"
"3282944","22/11/19","  56","DC02"
"3259678","10/11/19"," 190","DC02"
"3259678","29/11/19"," 130","DC02"
"3047303","01/08/19"," 198","DC02"
"3259678","20/10/19","  74","DC02"
"3282944","11/11/19","  61","DC02"
"3047287","14/12/19","  68","DC02"
"3282944","07/10/19","  91","DC02"
"3047290","30/10/19"," 804","DC02"
"3046358","20/12/19","  86","DC02"
"3258767","03/07/19"," 116","DC02"
"3047303","26/11/19"," 274","DC02"
"3047290","08/10/19"," 572","DC02"
"3047303","25/10/19"," 364","DC02"
"3047303","10/11/19","  56","DC02"
"3163251","11/12/19","   5","DC02"
"3163241","25/12/19","  88","DC02"
"3259679","27/10/19","  27","DC02"
"3047303","17/11/19"," 138","DC02"
"3258767","11/11/19"," 164","DC02"
"3047290","25/11/19"," 570","DC02"
"3057069","13/07/19"," 128","DC02"
"3046358","18/11/19"," 187","DC02"
"3282943","05/11/19"," 104","DC02"
"3282944","12/11/19","  55","DC02"
"3046358","24/11/19"," 105","DC02"
"3047303","13/12/19"," 154","DC02"
"3163251","28/12/19","  85","DC02"
"3335693","16/07/19","  31","DC02"
"3259678","24/07/19"," 121","DC02"
"3046357","26/07/19"," 105","DC02"
"3047290","07/07/19"," 243","DC02"
"3047290","15/07/19"," 571","DC02"
"3047303","23/10/19"," 428","DC02"
"3046357","18/07/19","  83","DC02"
"3259679","21/10/19","  70","DC02"
"3046358","27/07/19"," 179","DC02"
"3047287","18/10/19","  53","DC02"
"3047290","18/10/19"," 541","DC02"
"3282944","17/12/19","  72","DC02"
"3282944","16/11/19","  26","DC02"
"3046357","30/08/19","   1","DC02"
"3046358","08/07/19"," 325","DC02"
"3335692","30/08/19"," 114","DC02"
"3047303","23/09/19"," 162","DC02"
"3259678","31/12/19","  68","DC02"
"3282943","23/09/19"," 126","DC02"
"3047286","11/12/19","  49","DC02"
"3047286","06/08/19","  66","DC02"
"3046358","25/09/19"," 264","DC02"
"3047286","09/09/19","  93","DC02"
"3335693","24/09/19","  63","DC02"
"3163241","06/12/19","  36","DC02"
"3259679","25/12/19","  50","DC02"
"3047287","21/07/19","  88","DC02"
"3057069","31/08/19","  97","DC02"
"3047290","26/08/19"," 543","DC02"
"3057069","14/12/19"," 179","DC02"
"3047303","04/07/19"," 181","DC02"
"3259679","27/09/19","  90","DC02"
"3282944","23/07/19","  50","DC02"
"3258767","03/12/19"," 166","DC02"
"3175123","24/07/19"," 212","DC02"
"3259678","12/09/19","  11","DC02"
"3259679","11/08/19","  55","DC02"
"3259679","06/07/19","  49","DC02"
"3163251","23/12/19"," 110","DC02"
"3047290","30/12/19"," 956","DC02"
"3047303","04/08/19"," 170","DC02"
"3282944","22/12/19","  36","DC02"
"3046358","17/07/19"," 242","DC02"
"3282943","25/10/19"," 104","DC02"
"3047286","28/11/19","  94","DC02"
"3047286","29/12/19","  97","DC02"
"3046358","11/10/19"," 181","DC02"
"3047286","11/10/19"," 123","DC02"
"3046358","15/11/19"," 175","DC02"
"3175123","19/10/19"," 303","DC02"
"3057069","18/12/19"," 138","DC02"
"3175123","27/10/19"," 239","DC02"
"3258767","30/11/19"," 137","DC02"
"3259679","19/12/19","  39","DC02"
"3335692","01/07/19","  35","DC02"
"3046358","20/07/19"," 196","DC02"
"3047303","04/11/19","  82","DC02"
"3057069","07/10/19"," 201","DC02"
"3047287","29/10/19","  69","DC02"
"3163251","20/12/19"," 132","DC02"
"3047290","22/07/19"," 375","DC02"
"3047290","12/11/19"," 740","DC02"
"3259678","24/10/19"," 150","DC02"
"3047287","14/11/19"," 128","DC02"
"3335692","23/09/19","  19","DC02"
"3259679","03/08/19","  24","DC02"
"3259679","23/09/19","  56","DC02"
"3046358","14/11/19"," 188","DC02"
"3282943","25/09/19"," 107","DC02"
"3175123","02/10/19"," 140","DC02"
"3047287","24/08/19","  64","DC02"
"3259678","20/09/19"," 142","DC02"
"3047287","14/10/19","  81","DC02"
"3046358","28/10/19"," 288","DC02"
"3175123","22/10/19"," 256","DC02"
"3282943","29/10/19"," 137","DC02"
"3057069","11/09/19"," 194","DC02"
"3047303","11/09/19"," 241","DC02"
"3047286","12/11/19","  58","DC02"
"3047290","22/09/19"," 741","DC02"
"3047290","06/11/19"," 406","DC02"
"3259678","13/11/19"," 183","DC02"
"3047303","02/08/19"," 192","DC02"
"3175123","31/07/19"," 146","DC02"
"3335693","14/09/19","   8","DC02"
"3282943","23/10/19"," 113","DC02"
"3047287","23/10/19","  73","DC02"
"3057069","09/11/19"," 157","DC02"
"3047287","16/08/19","  63","DC02"
"3057069","29/11/19"," 154","DC02"
"3335693","04/10/19","  21","DC02"
"3047286","24/08/19","  87","DC02"
"3046358","12/10/19"," 160","DC02"
"3335692","07/08/19","  28","DC02"
"3046357","17/08/19","  89","DC02"
"3259678","26/08/19","  66","DC02"
"3175123","18/08/19","  63","DC02"
"3282943","16/10/19"," 170","DC02"
"3047303","19/09/19"," 202","DC02"
"3046358","27/09/19"," 237","DC02"
"3259679","12/11/19","  93","DC02"
"3258767","07/10/19"," 167","DC02"
"3046358","02/08/19"," 222","DC02"
"3282944","28/08/19","  72","DC02"
"3335692","20/08/19","  23","DC02"
"3335693","15/09/19","  33","DC02"
"3259679","16/09/19","  65","DC02"
"3258767","21/10/19"," 218","DC02"
"3047286","25/10/19","  49","DC02"
"3057069","20/12/19","  80","DC02"
"3047290","08/11/19"," 320","DC02"
"3047303","14/11/19"," 192","DC02"
"3175123","16/07/19"," 296","DC02"
"3335692","16/07/19","  25","DC02"
"3047303","25/07/19"," 207","DC02"
"3047303","02/11/19"," 154","DC02"
"3057069","16/12/19"," 164","DC02"
"3047303","30/12/19"," 209","DC02"
"3046358","19/10/19"," 201","DC02"
"3047287","29/12/19","  52","DC02"
"3259678","29/12/19","  45","DC02"
"3057069","10/11/19"," 141","DC02"
"3175123","12/10/19"," 299","DC02"
"3258767","20/07/19"," 159","DC02"
"3047290","21/07/19"," 396","DC02"
"3046357","07/10/19","  10","DC02"
"3282943","15/10/19"," 176","DC02"
"3057069","17/10/19"," 185","DC02"
"3258767","06/11/19","  91","DC02"
"3258767","20/11/19"," 122","DC02"
"3057069","06/11/19"," 193","DC02"
"3282944","26/11/19","  53","DC02"
"3175123","19/08/19","  60","DC02"
"3259679","29/09/19","  77","DC02"
"3047287","08/10/19"," 101","DC02"
"3047290","31/07/19"," 504","DC02"
"3282944","20/08/19","  42","DC02"
"3335692","03/08/19","  33","DC02"
"3335692","12/08/19","   1","DC02"
"3047303","21/08/19"," 130","DC02"
"3335692","01/10/19","  17","DC02"
"3057069","08/11/19"," 168","DC02"
"3282944","27/11/19","  53","DC02"
"3057069","04/10/19"," 190","DC02"
"3259679","26/09/19","  51","DC02"
"3282944","27/09/19","  49","DC02"
"3175123","11/11/19"," 166","DC02"
"3047286","28/10/19","  84","DC02"
"3282943","25/11/19","  90","DC02"
"3175123","03/09/19","  95","DC02"
"3335693","19/09/19","   9","DC02"
"3046358","05/10/19"," 169","DC02"
"3282944","01/08/19","  80","DC02"
"3282944","04/09/19","  37","DC02"
"3047286","19/09/19","  86","DC02"
"3047287","15/12/19","  64","DC02"
"3335692","23/07/19","  33","DC02"
"3047287","09/08/19","  49","DC02"
"3057069","05/09/19"," 127","DC02"
"3047287","29/09/19"," 100","DC02"
"3282944","09/08/19","  56","DC02"
"3175123","13/09/19"," 100","DC02"
"3163251","29/12/19","  85","DC02"
"3047286","29/08/19","  77","DC02"
"3259678","16/12/19"," 149","DC02"
"3057069","03/08/19"," 152","DC02"
"3047286","04/12/19"," 114","DC02"
"3259678","17/12/19"," 128","DC02"
"3047303","05/08/19"," 228","DC02"
"3258767","11/12/19"," 168","DC02"
"3046358","18/12/19"," 135","DC02"
"3259679","18/09/19","  36","DC02"
"3175123","10/07/19"," 300","DC02"
"3047286","19/07/19","  60","DC02"
"3282943","29/07/19"," 103","DC02"
"3047303","07/12/19"," 184","DC02"
"3163241","07/12/19","  25","DC02"
"3046357","11/07/19"," 122","DC02"
"3259679","17/08/19"," 172","DC02"
"3259678","20/12/19"," 186","DC02"
"3047290","04/07/19"," 340","DC02"
"3163241","23/12/19"," 103","DC02"
"3335692","25/09/19","  36","DC02"
"3046357","02/10/19","  24","DC02"
"3046358","04/08/19"," 196","DC02"
"3047287","14/08/19","  68","DC02"
"3175123","01/09/19","  81","DC02"
"3259678","03/10/19","  98","DC02"
"3046358","04/12/19"," 231","DC02"
"3047290","23/08/19"," 552","DC02"
"3047286","09/07/19","  78","DC02"
"3047303","25/08/19","  83","DC02"
"3282943","28/07/19","  70","DC02"
"3259678","06/08/19","  66","DC02"
"3335692","15/08/19","  20","DC02"
"3335692","27/09/19","  26","DC02"
"3047303","30/07/19"," 216","DC02"
"3046358","17/08/19"," 239","DC02"
"3175123","07/08/19"," 111","DC02"
"3046358","10/08/19"," 187","DC02"
"3335692","26/08/19","  34","DC02"
"3258767","19/09/19"," 172","DC02"
"3046358","14/12/19"," 182","DC02"
"3175123","27/08/19"," 105","DC02"
"3259678","21/12/19"," 148","DC02"
"3335692","06/09/19","  19","DC02"
"3057069","08/12/19"," 141","DC02"
"3259679","06/09/19","  38","DC02"
"3259679","14/09/19","  92","DC02"
"3046358","06/07/19"," 135","DC02"
"3282943","05/09/19","  90","DC02"
"3047303","01/10/19"," 172","DC02"
"3057069","08/10/19"," 190","DC02"
"3047303","22/10/19"," 433","DC02"
"3047290","05/11/19"," 265","DC02"
"3047303","14/09/19"," 216","DC02"
"3258767","13/08/19"," 103","DC02"
"3057069","24/10/19"," 301","DC02"
"3047287","25/11/19"," 102","DC02"
"3046357","22/08/19","  58","DC02"
"3259678","09/10/19","  61","DC02"
"3047290","17/10/19"," 607","DC02"
"3047303","02/10/19"," 156","DC02"
"3258767","29/07/19"," 165","DC02"
"3047287","04/10/19"," 107","DC02"
"3335692","26/09/19","  32","DC02"
"3282943","06/10/19","  20","DC02"
"3282944","13/10/19","  54","DC02"
"3047286","02/11/19","  65","DC02"
"3258767","02/11/19"," 121","DC02"
"3047303","03/09/19"," 224","DC02"
"3057069","28/09/19"," 223","DC02"
"3282943","12/10/19"," 115","DC02"
"3259678","03/11/19","  69","DC02"
"3282944","06/12/19","  12","DC02"
"3047287","15/08/19","  65","DC02"
"3057069","10/09/19"," 200","DC02"
"3282944","25/12/19","  51","DC02"
"3282943","20/07/19","  67","DC02"
"3047303","20/09/19"," 193","DC02"
"3335693","28/09/19","  74","DC02"
"3047303","09/12/19"," 293","DC02"
"3282943","12/09/19"," 150","DC02"
"3282944","27/12/19","  35","DC02"
"3046357","22/09/19"," 117","DC02"
"3258767","27/09/19"," 152","DC02"
"3259678","27/09/19"," 145","DC02"
"3057069","13/12/19"," 193","DC02"
"3047286","28/09/19","  82","DC02"
"3057069","28/08/19"," 134","DC02"
"3047287","28/12/19","  53","DC02"
"3047290","20/08/19"," 650","DC02"
"3047290","10/12/19"," 664","DC02"
"3282943","06/07/19","  74","DC02"
"3047290","23/09/19"," 709","DC02"
"3047303","12/08/19"," 194","DC02"
"3335693","30/08/19"," 157","DC02"
"3282944","23/12/19","  58","DC02"
"3335693","08/07/19","  64","DC02"
"3259678","07/09/19","  96","DC02"
"3057069","09/09/19"," 201","DC02"
"3047303","09/09/19"," 252","DC02"
"3057069","09/07/19"," 174","DC02"
"3047286","23/08/19","  89","DC02"
"3258767","31/08/19"," 186","DC02"
"3282943","24/09/19"," 118","DC02"
"3259679","06/12/19","  45","DC02"
"3282944","19/07/19","  55","DC02"
"3259679","04/10/19","  79","DC02"
"3047290","04/10/19"," 552","DC02"
"3047290","23/11/19"," 399","DC02"
"3282943","11/12/19"," 197","DC02"
"3259678","06/10/19","  33","DC02"
"3259678","11/07/19","  96","DC02"
"3046358","04/11/19"," 217","DC02"
"3047290","04/11/19"," 333","DC02"
"3047303","21/07/19"," 120","DC02"
"3047287","18/11/19"," 146","DC02"
"3282944","05/11/19","  86","DC02"
"3046358","03/12/19"," 240","DC02"
"3259679","26/11/19","   2","DC02"
"3259678","05/07/19"," 101","DC02"
"3047287","02/12/19","  66","DC02"
"3047286","17/10/19","  88","DC02"
"3047287","31/10/19","  56","DC02"
"3163241","29/12/19"," 121","DC02"
"3047290","06/07/19"," 257","DC02"
"3047286","10/12/19","  66","DC02"
"3258767","10/12/19"," 175","DC02"
"3335692","08/07/19","  30","DC02"
"3047303","08/07/19"," 229","DC02"
"3258767","17/07/19"," 184","DC02"
"3258767","02/10/19"," 144","DC02"
"3259679","30/12/19","  21","DC02"
"3175123","08/07/19"," 181","DC02"
"3175123","02/11/19"," 197","DC02"
"3282943","09/11/19"," 103","DC02"
"3258767","09/11/19","  69","DC02"
"3163251","05/12/19","  45","DC02"
"3057069","17/12/19"," 159","DC02"
"3163251","17/12/19","  47","DC02"
"3335693","23/07/19","  46","DC02"
"3047290","18/11/19"," 635","DC02"
"3057069","14/07/19"," 122","DC02"
"3046357","23/07/19","  52","DC02"
"3259678","07/10/19","  95","DC02"
"3259679","13/12/19","  76","DC02"
"3259678","14/07/19","  60","DC02"
"3047287","14/07/19"," 112","DC02"
"3335693","16/10/19","  54","DC02"
"3175123","19/11/19"," 109","DC02"
"3046358","28/12/19"," 220","DC02"
"3259678","28/12/19","  79","DC02"
"3259678","25/07/19","  75","DC02"
"3047286","20/11/19","  63","DC02"
"3175123","31/10/19"," 216","DC02"
"3046358","23/12/19"," 343","DC02"
"3047303","29/12/19"," 175","DC02"
"3047287","31/12/19"," 121","DC02"
"3047303","12/12/19"," 189","DC02"
"3258767","19/07/19"," 166","DC02"
"3282943","03/11/19"," 116","DC02"
"3335693","13/10/19","   8","DC02"
"3258767","10/11/19","  61","DC02"
"3282943","02/07/19","  93","DC02"
"3046357","06/10/19","   2","DC02"
"3259678","12/07/19","  90","DC02"
"3258767","20/10/19","  80","DC02"
"3175123","28/10/19"," 235","DC02"
"3047287","28/10/19","  71","DC02"
"3259678","07/12/19","  87","DC02"
"3282944","05/10/19","  98","DC02"
"3047286","21/08/19","  93","DC02"
"3259679","21/08/19"," 134","DC02"
"3057069","27/07/19"," 132","DC02"
"3335692","19/07/19","  12","DC02"
"3046358","07/09/19"," 218","DC02"
"3047290","16/09/19"," 934","DC02"
"3047303","16/09/19"," 232","DC02"
"3047287","24/09/19"," 106","DC02"
"3335692","29/07/19","  20","DC02"
"3282943","16/08/19","  78","DC02"
"3282943","20/12/19"," 130","DC02"
"3057069","08/08/19"," 150","DC02"
"3175123","17/09/19"," 139","DC02"
"3259679","17/09/19","  46","DC02"
"3282943","04/07/19","  83","DC02"
"3259679","04/07/19","  32","DC02"
"3335693","24/08/19","  37","DC02"
"3047287","04/07/19"," 119","DC02"
"3047286","17/08/19"," 112","DC02"
"3335693","02/08/19","  37","DC02"
"3258767","11/09/19"," 170","DC02"
"3046357","18/08/19","  75","DC02"
"3258767","18/08/19","  47","DC02"
"3335693","31/07/19","  54","DC02"
"3335692","09/08/19","  20","DC02"
"3335692","18/08/19","  32","DC02"
"3047286","26/07/19","  42","DC02"
"3175123","05/09/19","  80","DC02"
"3047286","20/08/19","  97","DC02"
"3046358","20/08/19"," 305","DC02"
"3259679","22/09/19","  57","DC02"
"3047290","17/12/19"," 355","DC02"
"3282944","12/08/19","  68","DC02"
"3258767","23/12/19"," 126","DC02"
"3057069","13/08/19"," 172","DC02"
"3047303","29/08/19"," 146","DC02"
"3175123","06/07/19"," 187","DC02"
"3282943","09/10/19"," 139","DC02"
"3047303","13/11/19"," 210","DC02"
"3282944","16/12/19","  76","DC02"
"3335693","17/07/19","  24","DC02"
"3047303","08/11/19","  86","DC02"
"3282943","10/12/19"," 200","DC02"
"3047303","20/07/19"," 132","DC02"
"3335693","11/10/19","  20","DC02"
"3258767","16/11/19"," 114","DC02"
"3282944","06/10/19","  94","DC02"
"3047286","27/10/19","  39","DC02"
"3282943","27/10/19","  90","DC02"
"3047286","11/11/19","  71","DC02"
"3259679","20/12/19","  54","DC02"
"3047287","05/10/19"," 102","DC02"
"3258767","09/12/19"," 181","DC02"
"3259679","14/12/19","  46","DC02"
"3047303","08/10/19"," 220","DC02"
"3175123","08/10/19"," 386","DC02"
"3047303","15/12/19","  69","DC02"
"3047286","13/08/19"," 127","DC02"
"3047287","22/08/19","  72","DC02"
"3175123","07/09/19","  67","DC02"
"3046358","10/10/19"," 193","DC02"
"3335692","27/07/19","  26","DC02"
"3259679","25/08/19","  30","DC02"
"3046358","15/08/19"," 255","DC02"
"3047286","30/07/19","  23","DC02"
"3047287","08/08/19","  57","DC02"
"3259679","01/08/19","  68","DC02"
"3047303","05/11/19","  61","DC02"
"3335693","27/08/19"," 123","DC02"
"3259678","22/09/19"," 110","DC02"
"3259679","20/11/19","  86","DC02"
"3258767","06/09/19"," 138","DC02"
"3047287","30/09/19"," 124","DC02"
"3047303","26/07/19"," 195","DC02"
"3259679","26/07/19"," 122","DC02"
"3057069","08/09/19","  86","DC02"
"3259678","17/10/19","  69","DC02"
"3175123","22/11/19","  67","DC02"
"3046357","06/08/19","  80","DC02"
"3335693","15/08/19","   4","DC02"
"3047286","03/10/19"," 121","DC02"
"3046358","30/07/19"," 277","DC02"
"3335693","10/09/19","  35","DC02"
"3259678","30/07/19","  37","DC02"
"3046358","07/08/19"," 218","DC02"
"3282943","27/09/19","  85","DC02"
"3335693","27/09/19","  70","DC02"
"3259679","18/11/19","  44","DC02"
"3335693","04/09/19","  24","DC02"
"3335693","19/08/19","  11","DC02"
"3259679","12/09/19","  57","DC02"
"3282943","14/10/19"," 182","DC02"
"3258767","05/11/19","  97","DC02"
"3282944","30/10/19"," 115","DC02"
"3046357","11/08/19","  50","DC02"
"3335693","28/08/19"," 228","DC02"
